Detector_Number,x,y,z,Total_Energy_Deposited,Energy_Per_Particle,Energy_Squared_Sum,Quadric_Energy_Per_Particle,sigma,n_total,m_sigma,Ix,Iy,Iz
2451,2.4,0.8,-9.5,1786231311.0,0.2936190204651927,682388838900000.0,17022349.600000005,24.932163199999994,6083500000.0,0.012882007061923523,14,12,4
2452,2.4,1.6,-9.5,1731876350.0,0.28480124157210984,652221130000000.0,16150678.500000004,24.0987701,6081000000.0,0.012599215937518959,14,13,4
2453,2.4,2.4,-9.5,1405802060.0,0.23117942114783752,522313781000000.0,13060125.5,21.632760500000018,6081000000.0,0.011274878187694647,14,14,4
2454,2.4,3.2,-9.5,323683902.4,0.05320685500123284,113623622750000.0,2654318.2109999997,9.225160900000006,6083500000.0,0.005256564835694276,14,15,4
2455,2.4,4.0,-9.5,110171190.40529999,0.018389449241412118,32204229623831.71,789687.362542128,4.449463983860001,5991000000.0,0.002841700991252762,14,16,4
2456,2.4,4.8,-9.5,71597628.72,0.012011009682939104,17809832356920.0,458230.032373,3.2674893040000006,5961000000.0,0.0021238900881913867,14,17,4
2457,2.4,5.6,-9.5,52242081.983,0.008816485019492027,14941425124373.0,365921.69604780007,2.6470699402999975,5925500000.0,0.001957006449691041,14,18,4
2458,2.4,6.4,-9.5,44687130.13000002,0.007787927872080868,11263939046180.0,284581.8333180001,2.3098278110000012,5738000000.0,0.0017547120154099273,14,19,4
2459,2.4,7.2,-9.5,30860218.673,0.005374472078195751,6232315006182.0,150584.44055239996,1.7348945130000004,5742000000.0,0.0013043158110760912,14,20,4
2460,2.4,8.0,-9.5,24939611.168,0.004589971688230422,4830100362046.0,117266.99042632003,1.3989915163000002,5433500000.0,0.0012134437680563289,14,21,4
2461,2.4,8.8,-9.5,18757167.130000003,0.0034687317854831257,3306559455600.0,92256.1124772,1.1314406769999996,5407500000.0,0.0010088181575713686,14,22,4
2462,3.2,-8.8,-9.5,17607259.3617,0.003374331039037945,3325835459494.586,75669.1813558308,0.9951087240800003,5218000000.0,0.0010484978777766428,15,0,4
2463,3.2,-8.0,-9.5,26620572.483000003,0.004939798196882539,8540729463595.0,248644.06558434,1.6620894990999997,5389000000.0,0.0016268988436048534,15,1,4
2464,3.2,-7.2,-9.5,29408343.668000005,0.005475394464345561,5801993205649.0,136448.31760239994,1.4856526168999997,5371000000.0,0.001345410163984059,15,2,4
2465,3.2,-6.4,-9.5,37474556.870000005,0.0065600974827133484,8483348641300.0,200742.44656100008,1.9535192099999994,5712500000.0,0.0015296028818372357,15,3,4
2466,3.2,-5.6,-9.5,51162377.13000001,0.008637916111767688,12631356883270.0,326961.2126386001,2.6291379499999987,5923000000.0,0.0018001326846015745,15,4,4
2467,3.2,-4.8,-9.5,62358207.98,0.010510400805663239,16695082728510.0,389785.11788569996,2.874485570700001,5933000000.0,0.002066051703123976,15,5,4
2468,3.2,-4.0,-9.5,97148372.6,0.016298695176579146,32079184135000.0,824777.9942,4.447478270000001,5960500000.0,0.002850691421949833,15,6,4
2469,3.2,-3.2,-9.5,166239567.89999998,0.027337537888505178,56294295994000.0,1478876.2972000004,6.444864219999995,6081000000.0,0.0037015057633296945,15,7,4
2470,3.2,-2.4,-9.5,463918453.7,0.07628982958395,168323579080000.0,4074875.1919999993,11.605303849999999,6081000000.0,0.006400570479614991,15,8,4
2471,3.2,-1.6,-9.5,569281283.2,0.09353948130134736,218920666695000.0,5364322.6179,13.565991399999996,6086000000.0,0.007293443700637848,15,9,4
2472,3.2,-0.8,-9.5,586603823.0,0.09646502598256866,225587190000000.0,5548246.549999999,13.791506100000001,6081000000.0,0.007409747588944119,15,10,4
2473,3.2,-0.0,-9.5,605064584.0,0.09950083604670285,234706359000000.0,5754870.459999996,13.9822765,6081000000.0,0.00755803021448334,15,11,4
2474,3.2,0.8,-9.5,594334745.0,0.09773635010689032,222307820000000.0,5513625.050000001,13.712592500000007,6081000000.0,0.007355692482667138,15,12,4
2475,3.2,1.6,-9.5,577860753.0,0.09498820629571793,220179752100000.0,5468414.6499999985,13.945287599999999,6083500000.0,0.007317392946219699,15,13,4
2476,3.2,2.4,-9.5,429943379.0,0.0706736876797896,158517842000000.0,3968058.0500000003,11.836073099999998,6083500000.0,0.006208787218729816,15,14,4
2477,3.2,3.2,-9.5,171406977.05,0.028175717440618066,59150496774000.0,1558334.203231,7.206834691000002,6083500000.0,0.0037926862991001136,15,15,4
2478,3.2,4.0,-9.5,85459940.8,0.014125610049586776,23474035786000.0,545482.4796299998,3.5613740619999987,6050000000.0,0.002402479829021581,15,16,4
2479,3.2,4.8,-9.5,62857335.968,0.01071553630548926,15644342993694.0,385790.5603365,2.992925651,5866000000.0,0.002022822852017276,15,17,4
2480,3.2,5.6,-9.5,43524607.14100001,0.00741538583201295,10174611496863.0,255141.02094265996,2.2174333262,5869500000.0,0.0016303432829921616,15,18,4
2481,3.2,6.4,-9.5,36078061.83200002,0.006355687806218624,11352704024000.0,315004.6479649001,2.105647634199999,5676500000.0,0.001780697979437217,15,19,4
2482,3.2,7.2,-9.5,28513191.408,0.0051556263281800924,5961718785510.0,144241.78830309995,1.580187907,5530500000.0,0.0013244714340419328,15,20,4
2483,3.2,8.0,-9.5,21838523.429999996,0.003996435800164699,3737942697920.0,98579.73958199997,1.2510037119999997,5464500000.0,0.0010614196881981001,15,21,4
2484,3.2,8.8,-9.5,14721137.943000002,0.0029539757084378455,2648813336062.2,65974.13183498199,0.8899003789999999,4983500000.0,0.000979743668811078,15,22,4
2485,4.0,-8.8,-9.5,21984560.1,0.004083692783505155,4534200885703.0,120564.94204314999,1.2937979041999998,5383500000.0,0.0011866070157426944,16,0,4
2486,4.0,-8.0,-9.5,18856332.090000007,0.003728021370106763,3300963946070.0,87888.55221500003,1.1552704590000002,5058000000.0,0.001077612984083104,16,1,4
2487,4.0,-7.2,-9.5,22956787.430000003,0.004332695561007833,4753302999130.0,121697.932423,1.3297518349999995,5298500000.0,0.0012344288443393936,16,2,4
2488,4.0,-6.4,-9.5,32002655.928000003,0.005614993583296781,6936570572592.7,170490.52871082493,1.7693562350999994,5699500000.0,0.0013862989543811431,16,3,4
2489,4.0,-5.6,-9.5,42009336.14800001,0.0070532800785762274,9113114806069.0,230995.63646610998,2.2241957231,5956000000.0,0.0015205474573679952,16,4,4
2490,4.0,-4.8,-9.5,53097665.12999999,0.009172957610779993,13053177996850.0,300610.55349200004,2.488409876999999,5788500000.0,0.0018724634067088818,16,5,4
2491,4.0,-4.0,-9.5,73410037.5,0.012377345725847243,20412807153000.0,503827.5162100003,3.402335120000001,5931000000.0,0.0022853077232759707,16,6,4
2492,4.0,-3.2,-9.5,90764746.5,0.015350033231861999,26524552421400.0,656193.779443,4.0700767749999995,5913000000.0,0.0026129878869090807,16,7,4
2493,4.0,-2.4,-9.5,128116261.8,0.021068288406512085,43210675627000.0,1102021.7348,5.494259720000001,6081000000.0,0.003242961300960851,16,8,4
2494,4.0,-1.6,-9.5,139416271.6,0.022926537016938003,46796755390000.0,1108369.0364999995,5.390175909999998,6081000000.0,0.0033748471486238826,16,9,4
2495,4.0,-0.8,-9.5,160643853.7,0.026417341506331193,54180396884000.0,1376274.5962000003,6.260026919999998,6081000000.0,0.003631343443093446,16,10,4
2496,4.0,-0.0,-9.5,166940046.70000002,0.0274527292715014,53437379159000.0,1383811.1540099997,6.421310560000001,6081000000.0,0.0036063577601301647,16,11,4
2497,4.0,0.8,-9.5,156336641.89999998,0.025709035010689028,48501227031000.0,1223347.2474999994,6.060558520000001,6081000000.0,0.0034357582363906737,16,12,4
2498,4.0,1.6,-9.5,142430972.8,0.02342229449103766,51136610340000.0,1349477.7502000001,6.04758803,6081000000.0,0.0035278670131850915,16,13,4
2499,4.0,2.4,-9.5,126000633.58699998,0.02092338651394885,39964140938525.0,1015259.2871449004,5.140865911899997,6022000000.0,0.003149312305772139,16,14,4
2500,4.0,3.2,-9.5,93802838.76,0.015493077671153687,27861802110880.0,659340.8353695,4.026049541999996,6054500000.0,0.002615456862755937,16,15,4
2501,4.0,4.0,-9.5,69636722.52600001,0.011571406202392822,19032128723076.5,456801.96640491014,3.1388182730999983,6018000000.0,0.0021747670547349615,16,16,4
2502,4.0,4.8,-9.5,51631485.46000001,0.008855412993739818,11681231839950.0,298968.33081999986,2.5221268059999993,5830500000.0,0.001758570438095447,16,17,4
2503,4.0,5.6,-9.5,41779439.808,0.007298993677148847,10335531627859.0,243890.65629600003,2.0792117988999994,5724000000.0,0.001684953939642885,16,18,4
2504,4.0,6.4,-9.5,34193939.80000001,0.005821731471865159,8120542780110.0,192178.25014640004,1.8146960769999994,5873500000.0,0.0014555154026425201,16,19,4
2505,4.0,7.2,-9.5,27242636.415,0.004895792329050229,5635901222651.8,142314.740558622,1.5524226829299999,5564500000.0,0.0012799022108934475,16,20,4
2506,4.0,8.0,-9.5,23741319.55599999,0.004476538051475439,4728237406085.0,112258.19616660003,1.3779494346999994,5303500000.0,0.0012300090699300784,16,21,4
2507,4.0,8.8,-9.5,21500674.524000004,0.0042706673004270545,5579986235155.0,137230.25522229995,1.2549984371999998,5034500000.0,0.0014076071680629017,16,22,4
2508,4.8,-8.8,-9.5,15028281.240000004,0.0032204609964641604,2825193273310.0,72687.98099269999,0.9782090389999997,4666500000.0,0.0010805728777620721,17,0,4
2509,4.8,-8.0,-9.5,18566754.632999998,0.0035725908472195493,3800113883924.0,90604.79065550002,1.0945017413000007,5197000000.0,0.001125296168370048,17,1,4
2510,4.8,-7.2,-9.5,19917183.583,0.003837977374120821,3936457635310.7,82117.61120157006,1.0632285483000004,5189500000.0,0.001146960667946252,17,2,4
2511,4.8,-6.4,-9.5,29801070.95,0.005491260539893127,5697080909100.0,137084.49373799996,1.6028541879999998,5427000000.0,0.0013194338465320257,17,3,4
2512,4.8,-5.6,-9.5,36466940.2,0.006233664991452992,8457956447160.0,207252.57733500007,1.9964550980000004,5850000000.0,0.001491413620605772,17,4,4
2513,4.8,-4.8,-9.5,49839810.359999985,0.008346279889475004,13483246559100.0,399440.4109339999,3.156518745,5971500000.0,0.001844739510291433,17,5,4
2514,4.8,-4.0,-9.5,56963668.80000001,0.009690170757846391,15642510587600.0,400192.5427889999,2.9818981929999997,5878500000.0,0.002018403326776344,17,6,4
2515,4.8,-3.2,-9.5,72903753.10899998,0.012045229757786036,20913360085526.3,499980.47995139996,3.3512739283,6052500000.0,0.0022667224975590167,17,7,4
2516,4.8,-2.4,-9.5,76224834.908,0.012842192723106731,19676608474891.0,514148.68829439994,3.6039564660999996,5935500000.0,0.0022420178020487206,17,8,4
2517,4.8,-1.6,-9.5,100213866.00000001,0.016687014569977524,28584624850200.0,693072.7750999999,4.256902497999999,6005500000.0,0.0026707812529547822,17,9,4
2518,4.8,-0.8,-9.5,101635579.29,0.016795105228455755,31750155278300.0,766669.1121319999,4.348043434000001,6051500000.0,0.0027933871579080565,17,10,4
2519,4.8,-0.0,-9.5,103733509.7,0.017150286798379766,29907754359410.0,751769.060194,4.432665280000002,6048500000.0,0.0027124732212197183,17,11,4
2520,4.8,0.8,-9.5,115712335.36,0.01902850441703667,37158680593160.0,877710.4018049996,4.887651345999997,6081000000.0,0.0030072974145300235,17,12,4
2521,4.8,1.6,-9.5,91420357.60000002,0.015033770366716005,24872156658000.0,612117.6179999999,3.852165420000001,6081000000.0,0.0024603843819262956,17,13,4
2522,4.8,2.4,-9.5,82700180.46000001,0.013941365552933245,23783216429060.5,605096.5596507308,3.7514710221000014,5932000000.0,0.002466353909560808,17,14,4
2523,4.8,3.2,-9.5,71931208.39,0.012034667624226201,19665055856300.0,457190.38239800016,3.333217529000001,5977000000.0,0.0022257971474034985,17,15,4
2524,4.8,4.0,-9.5,51876634.12000001,0.008664156011691026,12692786708940.0,324405.8266450999,2.6560146180000017,5987500000.0,0.0017850657270689864,17,16,4
2525,4.8,4.8,-9.5,45355994.30999998,0.007637617969184134,12181716798744.0,298891.78533180006,2.375127348499999,5938500000.0,0.001763188469687138,17,17,4
2526,4.8,5.6,-9.5,43481839.378,0.007668078542985627,14523721308794.0,366523.23629274004,2.4390037107999993,5670500000.0,0.00201622431713366,17,18,4
2527,4.8,6.4,-9.5,26678404.18,0.004769963200429108,5836370400039.0,144444.29450969998,1.4695169385999998,5593000000.0,0.001295829473674294,17,19,4
2528,4.8,7.2,-9.5,24653341.339999996,0.004569241282550273,5367400167950.0,119352.59605200001,1.310516817,5395500000.0,0.001288165136424041,17,20,4
2529,4.8,8.0,-9.5,18968075.946000002,0.0036112472053307955,3795491181664.5,106883.30380435202,1.2198465655,5252500000.0,0.0011127284268203793,17,21,4
2530,4.8,8.8,-9.5,19627037.783999994,0.0037871756457308237,5135104056311.0,116725.50536440303,1.1386525158999994,5182500000.0,0.0013117665887197373,17,22,4
2531,5.6,-8.8,-9.5,15275219.102000006,0.003022102898803048,2835571581218.1,69553.78040916997,0.9575640585000001,5054500000.0,0.0009994552597449293,18,0,4
2532,5.6,-8.0,-9.5,18687606.720000006,0.003594461765724179,3260275049520.0,76926.29554910002,1.0291756358,5199000000.0,0.0010419060336061452,18,1,4
2533,5.6,-7.2,-9.5,23219168.3433,0.004413451500342141,5050666833739.012,132638.36521291855,1.4478580246499997,5261000000.0,0.001281525667907556,18,2,4
2534,5.6,-6.4,-9.5,27953041.959999993,0.005033409914468352,7169972583900.0,200844.74955699997,1.6869500430000004,5553500000.0,0.001446482626536396,18,3,4
2535,5.6,-5.6,-9.5,34765122.21000001,0.005991920408479836,7842093388200.0,203723.09059,1.9729900719999995,5802000000.0,0.0014479698847868708,18,4,4
2536,5.6,-4.8,-9.5,37765013.55,0.006533174215033301,9210811318260.0,231330.31777690002,2.0188908470000007,5780500000.0,0.0015750878678672075,18,5,4
2537,5.6,-4.0,-9.5,44880170.24,0.0077707852549562815,10684901889900.0,256661.79379999996,2.3214309349999995,5775500000.0,0.001697918846125767,18,6,4
2538,5.6,-3.2,-9.5,53321005.09,0.009103808278982415,14637519825710.0,380148.78938499995,2.7551394230000006,5857000000.0,0.00195965568455228,18,7,4
2539,5.6,-2.4,-9.5,57639471.83,0.009833570217521112,15821118630780.0,379803.9389849999,2.791789909999999,5861500000.0,0.0020357810672791384,18,8,4
2540,5.6,-1.6,-9.5,73355186.6,0.012295539155212871,21459563007300.0,511309.312952,3.44354496,5966000000.0,0.002329423398494355,18,9,4
2541,5.6,-0.8,-9.5,77955723.40799999,0.012893768344029109,23988662950075.0,556289.4882291,3.6466602630000007,6046000000.0,0.0024302789431683617,18,10,4
2542,5.6,-0.0,-9.5,80483255.93,0.013357108278151193,21315879660260.0,512198.7514333,3.4859688009999976,6025500000.0,0.002298686699004525,18,11,4
2543,5.6,0.8,-9.5,68497620.19999999,0.011639357723024636,20521641915910.0,516482.8130882999,3.2383065910000006,5885000000.0,0.0023093025320829355,18,12,4
2544,5.6,1.6,-9.5,63685150.65,0.01072953426838514,17131234953000.0,436177.326599,3.132261390000001,5935500000.0,0.002091983584928304,18,13,4
2545,5.6,2.4,-9.5,66164960.59,0.011203007211310533,19352653029700.0,493626.23701000016,3.1860411109999998,5906000000.0,0.0022345910702031182,18,14,4
2546,5.6,3.2,-9.5,52611226.882,0.008834798804701931,13012061233642.0,307293.4764092999,2.604502125399999,5955000000.0,0.0018172410153303883,18,15,4
2547,5.6,4.0,-9.5,46306641.64000001,0.00791972663588165,13883680846570.0,357222.958869,2.5126153380000007,5847000000.0,0.0019117912342604309,18,16,4
2548,5.6,4.8,-9.5,44450568.49999999,0.0076211861980282885,10005081799400.0,252593.36164300004,2.2793875639999994,5832500000.0,0.0016269597981649734,18,17,4
2549,5.6,5.6,-9.5,32031017.81,0.005631827307252747,8561696664210.0,234864.24782799988,1.8648702570000002,5687500000.0,0.001543404488659971,18,18,4
2550,5.6,6.4,-9.5,27834521.999,0.004993187191496996,5696738720859.2,137958.79492665004,1.5637336651000002,5574500000.0,0.0012844833531261363,18,19,4
2551,5.6,7.2,-9.5,22261054.378999993,0.00442609690406601,5229164597839.9,122185.21475638502,1.28813536029,5029500000.0,0.0013639944219732704,18,20,4
2552,5.6,8.0,-9.5,21870224.419999998,0.004179289971335753,5171019868560.0,131390.69746009997,1.3162216300000007,5233000000.0,0.0013036428269810434,18,21,4
2553,5.6,8.8,-9.5,14214484.56,0.00314793147159783,2628649754370.0,68355.69699600001,0.8899980629999997,4515500000.0,0.0010771638411354765,18,22,4
2554,6.4,-8.8,-9.5,11198248.510300001,0.0024426324594394155,2325598037689.7197,42246.74733893399,0.6293812762800002,4584500000.0,0.000997922009534953,19,0,4
2555,6.4,-8.0,-9.5,15148323.899000002,0.0029086643431259604,2511758021080.9,65454.301675689996,1.0140766069000005,5208000000.0,0.0009129335641077395,19,1,4
2556,6.4,-7.2,-9.5,19834852.735999998,0.0039002758304984755,4491909399629.0,113642.55685139999,1.1831617664000003,5085500000.0,0.0012502679154066884,19,2,4
2557,6.4,-6.4,-9.5,21909935.849999994,0.004048399085365853,4340496857610.0,109197.1275921,1.2507406139999997,5412000000.0,0.0011548702275732178,19,3,4
2558,6.4,-5.6,-9.5,26592325.841,0.004971457438960553,5900213437116.0,145053.1251044,1.4696632613000011,5349000000.0,0.0013623306046118518,19,4,4
2559,6.4,-4.8,-9.5,32749251.953999992,0.005855923460706302,7428980237682.7,182221.76121067003,1.8165071437,5592500000.0,0.001462109361770257,19,5,4
2560,6.4,-4.0,-9.5,38175338.20999999,0.0066167498414074,9693312626050.0,229710.39834420008,2.04224196,5769500000.0,0.0016188968619246806,19,6,4
2561,6.4,-3.2,-9.5,39669025.80900001,0.006995683944802047,9810925075499.0,238687.74123630012,2.059848777399999,5670500000.0,0.0016571234891970964,19,7,4
2562,6.4,-2.4,-9.5,52412636.49899999,0.008776395930843936,15578557153785.0,377954.59988450014,2.6887380359000006,5972000000.0,0.001982736790740629,19,8,4
2563,6.4,-1.6,-9.5,53726921.85700001,0.009113208694258334,13640698517966.0,351870.55727948004,2.809511188400001,5895500000.0,0.001879398640759809,19,9,4
2564,6.4,-0.8,-9.5,50978393.06000001,0.0087284295967811,11723191701430.0,302148.08318400016,2.5781385310000005,5840500000.0,0.0017587096703972223,19,10,4
2565,6.4,-0.0,-9.5,66257925.66999998,0.011118034343485189,19441156079500.0,512212.484826,3.3639754059999984,5959500000.0,0.0022195884991704365,19,11,4
2566,6.4,0.8,-9.5,58071206.01999999,0.009754948096757934,16246541122000.0,384737.760734,2.8275227309999984,5953000000.0,0.0020312614278674033,19,12,4
2567,6.4,1.6,-9.5,57999910.032000005,0.00971360074225423,14044326456415.0,360442.5252725999,2.9401120820000024,5971000000.0,0.0018828886295268591,19,13,4
2568,6.4,2.4,-9.5,51067210.38600001,0.008822183706659758,12631640981792.0,310391.09749043005,2.5663638863000005,5788500000.0,0.0018419807879466073,19,14,4
2569,6.4,3.2,-9.5,48062899.378,0.008338462765093684,14859726017029.0,405513.8825166001,2.695136903300001,5764000000.0,0.002006331435142447,19,15,4
2570,6.4,4.0,-9.5,33135688.881,0.005897079352375868,8712500181562.0,217783.27392700003,1.787813163699999,5619000000.0,0.0015759180065586596,19,16,4
2571,6.4,4.8,-9.5,33370261.229999997,0.005854945386437406,7686377714530.0,178534.00226600002,1.7771021379999996,5699500000.0,0.001459302586805663,19,17,4
2572,6.4,5.6,-9.5,26203668.908999994,0.0050669378147539385,7116957206802.0,194730.64246069998,1.5830679457000003,5171500000.0,0.0015475756895658448,19,18,4
2573,6.4,6.4,-9.5,25869334.779,0.004693701311621156,6739951042411.0,167758.74317267002,1.4608469749,5511500000.0,0.0014131224956188174,19,19,4
2574,6.4,7.2,-9.5,18697914.297999997,0.0037452006605908856,3894542800857.0,82865.16700488,1.0539077529000003,4992500000.0,0.0011858545323730916,19,20,4
2575,6.4,8.0,-9.5,17911534.549999997,0.00361010471631563,4183772576780.0,88255.81664629995,0.9969686699999999,4961500000.0,0.0012367795343855164,19,21,4
2576,6.4,8.8,-9.5,14992323.027999997,0.0030609071106574106,3024587165605.3,81088.12321840001,0.9919333465999999,4898000000.0,0.001065210707006373,19,22,4
2577,7.2,-8.8,-9.5,12860779.094999997,0.0026251845468462944,2097901201082.3,60221.75432616301,0.8277846894,4899000000.0,0.0008869646831072078,20,0,4
2578,7.2,-8.0,-9.5,13278434.616,0.002786659940398741,2356487580000.0,58277.40958106,0.8294418784,4765000000.0,0.0009664756662180007,20,1,4
2579,7.2,-7.2,-9.5,17071305.870000005,0.0034252218840288935,2788042375840.0,66831.29529150002,1.0074715857999996,4984000000.0,0.0010050621121868645,20,2,4
